"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"4","R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","9/42","55/11146",0.163636363636364,43.425974025974,19.3978130265145,3.43763499278216e-13,1.02441522784908e-10,5.2107309364277e-11,"3337/3320/10963/3326/3301/55466/79861/7846/84790",9
"4","R-HSA-9612973","Autophagy","10/42","158/11146",0.0632911392405063,16.796262808921,12.2983974412211,2.4533298529317e-10,3.65546148086824e-08,1.85936578327455e-08,"3320/3326/440738/8878/79720/23710/79861/7846/84790/81631",10
"4","R-HSA-3371556","Cellular response to heat stress","7/42","89/11146",0.0786516853932584,20.87265917603,11.575967208034,3.50333343740255e-08,3.4799778811532e-06,1.77010531574023e-06,"3337/3310/3309/3320/3326/1410/10808",7
"4","R-HSA-1632852","Macroautophagy","8/42","143/11146",0.0559440559440559,14.8464868464868,10.2488943147783,4.92562137347096e-08,3.66958792323587e-06,1.86655125731531e-06,"3320/440738/8878/23710/79861/7846/84790/81631",8
"4","R-HSA-9663891","Selective autophagy","6/42","89/11146",0.0674157303370786,17.8908507223114,9.83904229148743,9.10341551627997e-07,5.42563564770286e-05,2.75977228283014e-05,"3320/8878/79861/7846/84790/81631",6
"4","R-HSA-381119","Unfolded Protein Response (UPR)","6/42","95/11146",0.0631578947368421,16.7609022556391,9.48783326355825,1.33900566007757e-06,6.65039477838526e-05,3.3827511412486e-05,"4189/7184/9451/3309/2081/51726",6
"4","R-HSA-3371571","HSF1-dependent transactivation","4/42","24/11146",0.166666666666667,44.2301587301587,13.0384498436425,1.75211701090941e-06,7.45901241787148e-05,3.79405788828503e-05,"3337/3320/3326/1410",4
"4","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","4/42","25/11146",0.16,42.4609523809524,12.7632804703349,2.08016708517192e-06,7.7486223922654e-05,3.94136921400995e-05,"6950/79861/7846/84790",4
"4","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","4/42","32/11146",0.125,33.1726190476191,11.2085946763189,5.80135654574837e-06,0.000192089361181446,9.77070576126042e-05,"6950/79861/7846/84790",4
"4","R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane","5/42","72/11146",0.0694444444444444,18.4292328042328,9.12467100194078,6.90192752225289e-06,0.000204604797705519,0.000104073086787689,"7533/7532/79861/7846/84790",5
"4","R-HSA-69275","G2/M Transition","7/42","197/11146",0.0355329949238579,9.42978003384095,7.34153853274082,7.73636337803321e-06,0.000204604797705519,0.000104073086787689,"3320/7532/3326/79861/7465/7846/84790",7
"4","R-HSA-453274","Mitotic G2-G2/M phases","7/42","199/11146",0.0351758793969849,9.33500837520938,7.29642251442045,8.26635402684383e-06,0.000204604797705519,0.000104073086787689,"3320/7532/3326/79861/7465/7846/84790",7
"4","R-HSA-9705683","SARS-CoV-2-host interactions","7/42","203/11146",0.0344827586206897,9.15106732348112,7.20807429899532,9.41725313672075e-06,0.000204604797705519,0.000104073086787689,"8767/7533/3320/7532/114548/3326/81631",7
"4","R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","5/42","77/11146",0.0649350649350649,17.2325293753865,8.79027215385683,9.61230593247404e-06,0.000204604797705519,0.000104073086787689,"3320/3326/79861/7846/84790",5
"4","R-HSA-5357801","Programmed Cell Death","7/42","213/11146",0.0328638497652582,8.72143974960876,6.99750745318216,1.28892370075904e-05,0.000256066175217462,0.000130249131866176,"7533/8795/197259/836/3320/7532/5366",7
"4","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","3/42","13/11146",0.230769230769231,61.2417582417582,13.3655909505461,1.38614684290547e-05,0.000258169849491145,0.000131319174591045,"7533/7532/7465",3
"4","R-HSA-3371568","Attenuation phase","3/42","14/11146",0.214285714285714,56.8673469387755,12.8635376470846,1.75956079530631e-05,0.000308440657059577,0.000156889631284278,"3337/3320/3326",3
"4","R-HSA-9646399","Aggrephagy","4/42","43/11146",0.0930232558139535,24.6866002214839,9.570656804763,1.93208285313784e-05,0.000319867050130598,0.00016270171394845,"3320/79861/7846/84790",4
"4","R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","5/42","94/11146",0.0531914893617021,14.1160081053698,7.85362427043776,2.54763342036345e-05,0.000399576189088583,0.000203246101125948,"3320/7532/79861/7846/84790",5
"4","R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","3/42","18/11146",0.166666666666667,44.2301587301587,11.2885842673993,3.90330962111489e-05,0.000581593133546118,0.000295829781810812,"79861/7846/84790",3
"4","R-HSA-381070","IRE1alpha activates chaperones","4/42","52/11146",0.0769230769230769,20.4139194139194,8.62970139785783,4.13565002769266e-05,0.000586868432501149,0.000298513084705636,"4189/3309/2081/51726",4
"4","R-HSA-190872","Transport of connexons to the plasma membrane","3/42","19/11146",0.157894736842105,41.9022556390977,10.9738740211147,4.62303211124188e-05,0.000626210713250036,0.000318524700487479,"79861/7846/84790",3
"4","R-HSA-109606","Intrinsic Pathway for Apoptosis","4/42","55/11146",0.0727272727272727,19.3004329004329,8.36724162159581,5.16758286960425e-05,0.000669538997887855,0.000340563813832042,"7533/836/7532/5366",4
"4","R-HSA-5218859","Regulated Necrosis","4/42","60/11146",0.0666666666666667,17.6920634920635,7.97302583051586,7.28850246777609e-05,0.000868923826870199,0.000441981741678943,"8795/197259/836/3320",4
"4","R-HSA-389977","Post-chaperonin tubulin folding pathway","3/42","22/11146",0.136363636363636,36.1883116883117,10.1602462883219,7.289629420052e-05,0.000868923826870199,0.000441981741678943,"79861/7846/84790",3
"4","R-HSA-5617833","Cilium Assembly","6/42","201/11146",0.0298507462686567,7.92181947405828,6.09025348845894,9.74621189411762e-05,0.00111706582478733,0.000568200207592282,"6950/3320/7532/79861/7846/84790",6
"4","R-HSA-9694516","SARS-CoV-2 Infection","7/42","299/11146",0.0234113712374582,6.21293199554069,5.6193720702265,0.00011223997396299,0.00123879674966559,0.000630119152072926,"8767/7533/3320/7532/114548/3326/81631",7
"4","R-HSA-3371453","Regulation of HSF1-mediated heat shock response","4/42","69/11146",0.0579710144927536,15.384403036577,7.37106541889104,0.000126083144956578,0.00134188489989501,0.000682555371193506,"3337/3310/3309/10808",4
"4","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","3/42","28/11146",0.107142857142857,28.4336734693878,8.93870492385633,0.000152649402692728,0.00156860420698045,0.000797877095744205,"6950/7846/84790",3
"4","R-HSA-9619483","Activation of AMPK downstream of NMDARs","3/42","29/11146",0.103448275862069,27.4532019704433,8.77219745959403,0.00016981704095819,0.00168684927351802,0.000858022943788748,"79861/7846/84790",3
"4","R-HSA-114452","Activation of BH3-only proteins","3/42","30/11146",0.1,26.5380952380952,8.61389980005217,0.000188191668420431,0.00180906829642866,0.000920190161376638,"7533/7532/5366",3
"4","R-HSA-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III","3/42","31/11146",0.0967741935483871,25.6820276497696,8.46314736161538,0.000207809697940226,0.00193522781206835,0.00098436172708528,"79861/7846/84790",3
"4","R-HSA-5213460","RIPK1-mediated regulated necrosis","3/42","32/11146",0.09375,24.8794642857143,8.31934869430571,0.000228707112567241,0.00194727770128679,0.000990490953674667,"8795/197259/3320",3
"4","R-HSA-5626467","RHO GTPases activate IQGAPs","3/42","32/11146",0.09375,24.8794642857143,8.31934869430571,0.000228707112567241,0.00194727770128679,0.000990490953674667,"79861/7846/84790",3
"4","R-HSA-5675482","Regulation of necroptotic cell death","3/42","32/11146",0.09375,24.8794642857143,8.31934869430571,0.000228707112567241,0.00194727770128679,0.000990490953674667,"8795/197259/3320",3
"4","R-HSA-73887","Death Receptor Signaling","5/42","154/11146",0.0324675324675325,8.61626468769326,5.85314097349472,0.000265715602221816,0.00219953470728058,0.0011188025356708,"8767/8795/836/8878/8793",5
"4","R-HSA-190861","Gap junction assembly","3/42","36/11146",0.0833333333333333,22.1150793650794,7.80390356589414,0.000325795409851912,0.00262397384151,0.00133469527791395,"79861/7846/84790",3
"4","R-HSA-390466","Chaperonin-mediated protein folding","4/42","90/11146",0.0444444444444444,11.794708994709,6.32350889521468,0.000351947250987902,0.00276000738932618,0.00140388931141989,"6950/79861/7846/84790",4
"4","R-HSA-391251","Protein folding","4/42","96/11146",0.0416666666666667,11.0575396825397,6.08654990629587,0.000450149749676711,0.00343960577958102,0.001749569877286,"6950/79861/7846/84790",4
"4","R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors","3/42","41/11146",0.0731707317073171,19.418118466899,7.26612498696958,0.000480084511672993,0.0035766296119638,0.00181926762318187,"79861/7846/84790",3
"4","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","3/42","42/11146",0.0714285714285714,18.9557823129252,7.16991827193144,0.000515662442618883,0.00365874780715303,0.00186103738689522,"7184/3320/10808",3
"4","R-HSA-8955332","Carboxyterminal post-translational modifications of tubulin","3/42","42/11146",0.0714285714285714,18.9557823129252,7.16991827193144,0.000515662442618883,0.00365874780715303,0.00186103738689522,"79861/7846/84790",3
"4","R-HSA-109581","Apoptosis","5/42","180/11146",0.0277777777777778,7.37169312169312,5.30019609320822,0.000544591051531332,0.00377414263619388,0.00191973344970653,"7533/8795/836/7532/5366",5
"4","R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","3/42","44/11146",0.0681818181818182,18.0941558441558,6.98712223190317,0.000591792432894271,0.00400804875005666,0.00203871077360706,"8795/5366/8793",3
"4","R-HSA-381183","ATF6 (ATF6-alpha) activates chaperone genes","2/42","10/11146",0.2,53.0761904761905,10.1321019429742,0.00061196916396984,0.00405259579695583,0.00206136981547736,"7184/3309",2
"4","R-HSA-190828","Gap junction trafficking","3/42","47/11146",0.0638297872340425,16.9392097264438,6.73439744120773,0.000718882754051346,0.00455802256824045,0.00231845725830669,"79861/7846/84790",3
"4","R-HSA-437239","Recycling pathway of L1","3/42","47/11146",0.0638297872340425,16.9392097264438,6.73439744120773,0.000718882754051346,0.00455802256824045,0.00231845725830669,"79861/7846/84790",3
"4","R-HSA-9664873","Pexophagy","2/42","11/11146",0.181818181818182,48.2510822510823,9.64246224576994,0.000746175841939513,0.00463250835204115,0.00235634476401952,"8878/81631",2
"4","R-HSA-1852241","Organelle biogenesis and maintenance","6/42","298/11146",0.0201342281879195,5.34324065196548,4.67382171928192,0.000809825718053824,0.00474787205227889,0.00241502499303483,"6950/3320/7532/79861/7846/84790",6
"4","R-HSA-9679506","SARS-CoV Infections","7/42","414/11146",0.0169082125603865,4.48711755233494,4.44683875030511,0.00081106893567055,0.00474787205227889,0.00241502499303483,"8767/7533/3320/7532/114548/3326/81631",7
"4","R-HSA-157858","Gap junction trafficking and regulation","3/42","49/11146",0.0612244897959184,16.2478134110787,6.57851350931018,0.000812555284114843,0.00474787205227889,0.00241502499303483,"79861/7846/84790",3
"4","R-HSA-3371511","HSF1 activation","2/42","12/11146",0.166666666666667,44.2301587301587,9.21460662475597,0.000893272869445656,0.00483991481990555,0.00246184293206076,"3320/3326",2
"4","R-HSA-381033","ATF6 (ATF6-alpha) activates chaperones","2/42","12/11146",0.166666666666667,44.2301587301587,9.21460662475597,0.000893272869445656,0.00483991481990555,0.00246184293206076,"7184/3309",2
"4","R-HSA-6803211","TP53 Regulates Transcription of Death Receptors and Ligands","2/42","12/11146",0.166666666666667,44.2301587301587,9.21460662475597,0.000893272869445656,0.00483991481990555,0.00246184293206076,"8795/8793",2
"4","R-HSA-9755779","SARS-CoV-2 targets host intracellular signalling and regulatory pathways","2/42","12/11146",0.166666666666667,44.2301587301587,9.21460662475597,0.000893272869445656,0.00483991481990555,0.00246184293206076,"7533/7532",2
"4","R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic","3/42","51/11146",0.0588235294117647,15.6106442577031,6.43155157213758,0.000913655330570745,0.00486195158053718,0.0024730520225975,"79861/7846/84790",3
"4","R-HSA-68877","Mitotic Prometaphase","5/42","205/11146",0.024390243902439,6.47270615563299,4.86379774327246,0.000980450413012018,0.00512586356276459,0.00260729195704027,"3320/7532/79861/7846/84790",5
"4","R-HSA-209543","p75NTR recruits signalling complexes","2/42","13/11146",0.153846153846154,40.8278388278388,8.83643867233904,0.00105316585144868,0.00541109351261561,0.00275237536494754,"8767/8878",2
"4","R-HSA-9705671","SARS-CoV-2 activates/modulates innate and adaptive immune responses","4/42","126/11146",0.0317460317460317,8.42479213907785,5.15470398206598,0.00125006226645503,0.00627660698790383,0.00319262241701926,"8767/3320/114548/3326",4
"4","R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","3/42","57/11146",0.0526315789473684,13.9674185463659,6.03628476750901,0.00126374637340346,0.00627660698790383,0.00319262241701926,"8767/114548/3326",3
"4","R-HSA-983189","Kinesins","3/42","59/11146",0.0508474576271186,13.4939467312349,5.91757249487044,0.00139675308618139,0.00667408648335967,0.00339480202615257,"79861/7846/84790",3
"4","R-HSA-111447","Activation of BAD and translocation to mitochondria","2/42","15/11146",0.133333333333333,35.384126984127,8.19523657911019,0.00141096459211966,0.00667408648335967,0.00339480202615257,"7533/7532",2
"4","R-HSA-9735871","SARS-CoV-1 targets host intracellular signalling and regulatory pathways","2/42","15/11146",0.133333333333333,35.384126984127,8.19523657911019,0.00141096459211966,0.00667408648335967,0.00339480202615257,"7533/7532",2
"4","R-HSA-193639","p75NTR signals via NF-kB","2/42","16/11146",0.125,33.1726190476191,7.91997445413812,0.00160868404721422,0.00715504247865428,0.00363944230634481,"8767/8878",2
"4","R-HSA-399954","Sema3A PAK dependent Axon repulsion","2/42","16/11146",0.125,33.1726190476191,7.91997445413812,0.00160868404721422,0.00715504247865428,0.00363944230634481,"3320/3326",2
"4","R-HSA-844456","The NLRP3 inflammasome","2/42","16/11146",0.125,33.1726190476191,7.91997445413812,0.00160868404721422,0.00715504247865428,0.00363944230634481,"114548/3326",2
"4","R-HSA-9820965","Respiratory syncytial virus (RSV) genome replication, transcription and translation","2/42","16/11146",0.125,33.1726190476191,7.91997445413812,0.00160868404721422,0.00715504247865428,0.00363944230634481,"3320/3326",2
"4","R-HSA-449147","Signaling by Interleukins","7/42","473/11146",0.0147991543340381,3.92741367159972,4.00125626772872,0.00175961376351453,0.0077112485518725,0.00392235885365468,"8767/7184/836/6950/3320/4170/8878",7
"4","R-HSA-373755","Semaphorin interactions","3/42","65/11146",0.0461538461538462,12.2483516483516,5.59346649292083,0.0018475365239864,0.00797921571228908,0.00405866147145754,"3320/27289/3326",3
"4","R-HSA-9678108","SARS-CoV-1 Infection","4/42","142/11146",0.028169014084507,7.47551978537894,4.77604567054809,0.00194134440858434,0.00826458048225907,0.00420381345618264,"7533/7532/114548/81631",4
"4","R-HSA-380259","Loss of Nlp from mitotic centrosomes","3/42","70/11146",0.0428571428571429,11.3734693877551,5.354347222451,0.0022853220035365,0.00945869384797053,0.00481120421797159,"3320/7532/7846",3
"4","R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","3/42","70/11146",0.0428571428571429,11.3734693877551,5.354347222451,0.0022853220035365,0.00945869384797053,0.00481120421797159,"3320/7532/7846",3
"5","R-HSA-191273","Cholesterol biosynthesis","6/16","27/11146",0.222222222222222,154.805555555556,30.3370596349602,8.77018697940651e-13,4.38509348970326e-11,2.12330842659316e-11,"4598/51478/6713/3156/3157/3422",6
"5","R-HSA-8957322","Metabolism of steroids","8/16","154/11146",0.051948051948052,36.1883116883117,16.6714308851916,1.29686924509658e-11,3.24217311274145e-10,1.56989434932744e-10,"4598/51478/6713/3156/3157/3638/9023/3422",8
"5","R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","6/16","55/11146",0.109090909090909,75.9954545454545,21.1389484360062,8.40553905057143e-11,1.40092317509524e-09,6.78341747940853e-10,"4598/6713/3156/3157/3638/3422",6
"5","R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","5/16","42/11146",0.119047619047619,82.9315476190476,20.169193038665,2.51639631519371e-09,3.14549539399214e-08,1.52308198024882e-08,"4598/6713/3156/3157/3422",5
"5","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","5/16","75/11146",0.0666666666666667,46.4416666666667,14.9707619092446,4.96837315564767e-08,4.96837315564767e-07,2.4057385806294e-07,"4864/345/51129/27329/4547",5
"5","R-HSA-8963899","Plasma lipoprotein remodeling","4/16","34/11146",0.117647058823529,81.9558823529412,17.9243823058411,1.27966623684911e-07,1.06638853070759e-06,5.16356551711045e-07,"345/51129/27329/4547",4
"5","R-HSA-1989781","PPARA activates gene expression","4/16","117/11146",0.0341880341880342,23.8162393162393,9.40635513738759,1.90406863074024e-05,0.000127243888045549,6.16128300010029e-05,"3156/123/3157/51129",4
"5","R-HSA-400206","Regulation of lipid metabolism by PPARalpha","4/16","119/11146",0.0336134453781513,23.4159663865546,9.32083254560873,2.03590220872879e-05,0.000127243888045549,6.16128300010029e-05,"3156/123/3157/51129",4
"5","R-HSA-8963888","Chylomicron assembly","2/16","10/11146",0.2,139.325,16.5916093360373,8.63602641515133e-05,0.000479779245286185,0.000232314160875416,"345/4547",2
"5","R-HSA-8963889","Assembly of active LPL and LIPC lipase complexes","2/16","19/11146",0.105263157894737,73.3289473684211,11.9633372750414,0.000325704751581348,0.00148047614355158,0.000716862132667082,"51129/27329",2
"5","R-HSA-8963898","Plasma lipoprotein assembly","2/16","19/11146",0.105263157894737,73.3289473684211,11.9633372750414,0.000325704751581348,0.00148047614355158,0.000716862132667082,"345/4547",2
"6","R-HSA-5689877","Josephin domain DUBs","3/11","12/11146",0.25,253.318181818182,27.4855751572634,1.56571301162719e-07,5.9027380538345e-05,2.96661412729362e-06,"9929/7316/7314",3
"6","R-HSA-2559580","Oxidative Stress Induced Senescence","4/11","124/11146",0.032258064516129,32.6862170087977,11.1517313814834,4.53377202200382e-06,0.000483324639054605,2.42910610162862e-05,"23135/7316/7314/8535",4
"6","R-HSA-5688426","Deubiquitination","5/11","297/11146",0.0168350168350168,17.0584634220998,8.81614298482612,5.26089859094979e-06,0.000483324639054605,2.42910610162862e-05,"9929/55432/51720/7316/7314",5
"6","R-HSA-5689901","Metalloprotease DUBs","3/11","37/11146",0.0810810810810811,82.1572481572482,15.541107327329,5.45579859908624e-06,0.000483324639054605,2.42910610162862e-05,"51720/7316/7314",3
"6","R-HSA-5689896","Ovarian tumor domain proteases","3/11","39/11146",0.0769230769230769,77.9440559440559,15.12865298696,6.41014110151996e-06,0.000483324639054605,2.42910610162862e-05,"55432/7316/7314",3
"6","R-HSA-2559583","Cellular Senescence","4/11","195/11146",0.0205128205128205,20.7850815850816,8.76031111316301,2.72302332704582e-05,0.000924641238650462,4.64708705729675e-05,"23135/7316/7314/8535",4
"6","R-HSA-937042","IRAK2 mediated activation of TAK1 complex","2/11","10/11146",0.2,202.654545454545,20.0509370244206,3.96766474988297e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9014325","TICAM1,TRAF6-dependent induction of TAK1 complex","2/11","11/11146",0.181818181818182,184.231404958678,19.1091958635362,4.84675709967924e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9645460","Alpha-protein kinase 1 signaling pathway","2/11","11/11146",0.181818181818182,184.231404958678,19.1091958635362,4.84675709967924e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9664873","Pexophagy","2/11","11/11146",0.181818181818182,184.231404958678,19.1091958635362,4.84675709967924e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9708530","Regulation of BACH1 activity","2/11","11/11146",0.181818181818182,184.231404958678,19.1091958635362,4.84675709967924e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9828211","Regulation of TBK1, IKK<U+03B5>-mediated activation of IRF3, IRF7 upon TLR3 ligation","2/11","11/11146",0.181818181818182,184.231404958678,19.1091958635362,4.84675709967924e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","3/11","77/11146",0.038961038961039,39.4781582054309,10.6487029676667,5.02663483557462e-05,0.000924641238650462,4.64708705729675e-05,"51720/7316/7314",3
"6","R-HSA-5693606","DNA Double Strand Break Response","3/11","78/11146",0.0384615384615385,38.972027972028,10.5771286454168,5.22487792758602e-05,0.000924641238650462,4.64708705729675e-05,"51720/7316/7314",3
"6","R-HSA-1358803","Downregulation of ERBB2:ERBB3 signaling","2/11","13/11146",0.153846153846154,155.888111888112,17.5620385286013,6.86618323683311e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-209543","p75NTR recruits signalling complexes","2/11","13/11146",0.153846153846154,155.888111888112,17.5620385286013,6.86618323683311e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-209560","NF-kB is activated and signals survival","2/11","13/11146",0.153846153846154,155.888111888112,17.5620385286013,6.86618323683311e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9013973","TICAM1-dependent activation of IRF3/IRF7","2/11","13/11146",0.153846153846154,155.888111888112,17.5620385286013,6.86618323683311e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9637687","Suppression of phagosomal maturation","2/11","13/11146",0.153846153846154,155.888111888112,17.5620385286013,6.86618323683311e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-174490","Membrane binding and targetting of GAG proteins","2/11","14/11146",0.142857142857143,144.753246753247,16.9155588173561,8.00623418735863e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-174495","Synthesis And Processing Of GAG, GAGPOL Polyproteins","2/11","14/11146",0.142857142857143,144.753246753247,16.9155588173561,8.00623418735863e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-3322077","Glycogen synthesis","2/11","14/11146",0.142857142857143,144.753246753247,16.9155588173561,8.00623418735863e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-975110","TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling","2/11","14/11146",0.142857142857143,144.753246753247,16.9155588173561,8.00623418735863e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-2691230","Signaling by NOTCH1 HD Domain Mutants in Cancer","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-3134975","Regulation of innate immune responses to cytosolic DNA","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-8875360","InlB-mediated entry of Listeria monocytogenes into host cell","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-937039","IRAK1 recruits IKK complex","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9706369","Negative regulation of FLT3","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-975144","IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-9824878","Regulation of TBK1, IKK<U+03B5> (IKBKE)-mediated activation of IRF3, IRF7","2/11","15/11146",0.133333333333333,135.10303030303,16.3345960173355,9.23298875573898e-05,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-8878159","Transcriptional regulation by RUNX3","3/11","96/11146",0.03125,31.6647727272727,9.48386789924888,9.71800248992162e-05,0.000924641238650462,4.64708705729675e-05,"6046/7316/7314",3
"6","R-HSA-5693607","Processing of DNA double-strand break ends","3/11","97/11146",0.0309278350515464,31.3383317713215,9.43207716225139,0.000100227339400549,0.000924641238650462,4.64708705729675e-05,"51720/7316/7314",3
"6","R-HSA-110312","Translesion synthesis by REV1","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-1295596","Spry regulation of FGF signaling","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-175474","Assembly Of The HIV Virion","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-193639","p75NTR signals via NF-kB","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-205043","NRIF signals cell death from the nucleus","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-2173791","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-3229121","Glycogen storage diseases","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-8866427","VLDLR internalisation and degradation","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-975163","IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation","2/11","16/11146",0.125,126.659090909091,15.8087521603631,0.000105463059050318,0.000924641238650462,4.64708705729675e-05,"7316/7314",2
"6","R-HSA-5655862","Translesion synthesis by POLK","2/11","17/11146",0.117647058823529,119.208556149733,15.3298028808742,0.000119460447506537,0.000979056276303572,4.92056763184819e-05,"7316/7314",2
"6","R-HSA-5656121","Translesion synthesis by POLI","2/11","17/11146",0.117647058823529,119.208556149733,15.3298028808742,0.000119460447506537,0.000979056276303572,4.92056763184819e-05,"7316/7314",2
"6","R-HSA-937072","TRAF6-mediated induction of TAK1 complex within TLR4 complex","2/11","17/11146",0.117647058823529,119.208556149733,15.3298028808742,0.000119460447506537,0.000979056276303572,4.92056763184819e-05,"7316/7314",2
"6","R-HSA-9758274","Regulation of NF-kappa B signaling","2/11","18/11146",0.111111111111111,112.585858585859,14.8911460030916,0.000134320645602522,0.00107742305089682,5.41494203996729e-05,"7316/7314",2
"6","R-HSA-110320","Translesion Synthesis by POLH","2/11","19/11146",0.105263157894737,106.66028708134,14.4874120041186,0.000150042247535784,0.00108780629463443,5.46712642842937e-05,"7316/7314",2
"6","R-HSA-1236382","Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants","2/11","19/11146",0.105263157894737,106.66028708134,14.4874120041186,0.000150042247535784,0.00108780629463443,5.46712642842937e-05,"7316/7314",2
